basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend
Koala House,臺北市立動物園無尾熊館,,['Open daily'],['9:00-16:30'],"No. 30號, Section 2, Xinguang Rd, Wenshan District, Taipei City, Taiwan 116",0.0,,,https://www.trip.com/travel-guide/attraction/taipei/koala-house-141653225?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,
Xiu Feng Waterfall,秀峰瀑布, 4.3,,,"Qinjin Road, Xizhi District, New Taipei City",0.0,,"(Business hours are inaccurate) I am used to seeing large waterfalls on the mainland, and it is inevitable that there will be a sense of drop when I see Xiufeng Waterfall. However, the scenery around here is very beautiful with mountains and water. The air is fresh, and the temperature on the mountain is very cool and comfortable.",https://www.trip.com/travel-guide/attraction/new-taipei-city/xiu-feng-waterfall-23034149?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102d120008i7cawx0696_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Fushan Park,福山公園, 4.3,['Open daily'],['Open all day'],"Nangang District, Taipei",0.0,,"A good place for sports and leisure, although the overall area is not large, but it is also a good place for people to rest and exercise and walk their dogs nearby.",https://www.trip.com/travel-guide/attraction/taipei/fushan-park-24649720?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102q1200098di3s56E43_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
士林官邸生态园 Environment Park,士林官邸生態園 Environment Park,,['Open daily'],['8:00-18:00'],"No. 60號, Fulin Rd, Shilin District, Taipei City, Taiwan 111",0.0,,,https://www.trip.com/travel-guide/attraction/taipei/-environment-park-140144413?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104l12000bnl9mzu0BB4_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,
POPOP Taipei,瓶蓋工廠台北製造所, 5,['Open daily'],['10:00-18:00'],115台灣臺北市南港區南港路二段13號,0.0,,Taipei City of Lizhi likes retro elements and childhood relics must not miss a lot of treasures to dig,https://www.trip.com/travel-guide/attraction/taipei/popop-taipei-116614470?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01044120008hqvdj98C89_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,2.5
Taiwan City God Temple,臺灣省城隍廟, 4.2,['Open daily'],['6:30-21:00'],"No. 14, Section 1, Wuchang Street, Zhongzheng District, Taipei City",0.0,,"Taipei's Chenghuang Temple seems to be one of Taiwan's earliest Chenghuang Temple. The incense here is very prosperous, and there are many pilgrims. This scene can only be seen in Fujian's southern Fujian region.",https://www.trip.com/travel-guide/attraction/taipei/taiwan-city-god-temple-22847509?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100k050000000zu3x76CD_C_180_240_Q70.webp?proc=source%2ftrip,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,
Fuyuan Park,撫遠公園, 4.3,['Open daily'],['Open all day'],"No. 29號, Lane 389, Fuyuan St, Songshan District, Taipei City, Taiwan 105",0.0,,"Fuyuan Park is not big, similar to other parks in Taiwan, there are many subtropical plants, and there are many flowers in full bloom, very beautiful, there are also fitness facilities and running roads in the park.",https://www.trip.com/travel-guide/attraction/taipei/fuyuan-park-24649737?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100q120008eol3j648EA_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Taiwan University Gym,台灣大學綜合體育館, 4.5,"['Monday-Friday', 'Saturday']","['06:00-22:00', '09:00-22:00']","No. 1, Sec. 4, Roosevelt Rd., Da'an Dist., Taipei, Taiwan",0.0,,"Really affordable price! But if you want to play bad Minton, remember to book the venue in advance(it’s really high in demand)",https://www.trip.com/travel-guide/attraction/taipei/taiwan-university-gym-58318252?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5d1200094dlmawB403_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,540.0,1320.0,0.0,0.0,
Jingfu Temple,台北市景福宮, 4.2,['Open daily'],['8:00-21:30'],"No. 11 Dehui Street, Taipei, Taiwan",0.0,,"Gyeongbokgung Palace is in the busy city, but it is quiet in the middle of noisy, the area is not very large, it is a religious building, only know that it is not to worship Mazu Niang, the others are not very understanding, the incense is very strong.",https://www.trip.com/travel-guide/attraction/taipei/jingfu-temple-22846577?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100w0y000000ltqnbF92A_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,1.5
Umkt,新富町文化市場, 4.3,['Tuesday-Sunday'],['10:00-18:00'],"No.70, Sanshui St, Wanhua, Taipei 108 Taiwan",0.0,,"New Fuxu Cultural Market - The old name New Fuxu Food and Food Small Market was completed in 1935, belonging to the public market completed in the later period of Japanese rule. The horse-hoove-shaped market main building is supported by reinforced concrete beams and the walls are made of reinforced bricks. In addition, the attached buildings have wooden Japanese-style dormitory and brick public toilets. The appearance of public toilets also symbolizes the process of modernizing the market at that time. The walls of the market museum are to strengthen bricks. The exterior walls are made of stone to wash the horizontal decoration line. There is a rain shelter above each entrance. The roof is poured in concrete and supported by reinforced concrete beams. The overall architectural style is simple, less decorated and has a strong functionality.",https://www.trip.com/travel-guide/attraction/taipei/umkt-34386554?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105l221569xdi028E715_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,1.5
ban qiao pu qian fu de gong,板橋埔墘福德宮, 5,,,"No. 1, Lane 250, Section 2, Zhongshan Rd, Banqiao District, New Taipei City, Taiwan 220",0.0,,"(Business hours are inaccurate) Passing through Pu'er Fude Palace on the way from work, I saw beautiful yellow lanterns 🏮, exuding a beautiful and gentle light in the dusk.",https://www.trip.com/travel-guide/attraction/new-taipei-city/city-130149741?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A602224pc6wqr2o827F_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,1.5
Guling Park,牯嶺公園,,['Open daily'],['Open all day'],100台灣台北市中正區廈門街113巷2-10號,0.0,,,https://www.trip.com/travel-guide/attraction/taipei/guling-park-124251652?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106c12000dk6zvpxD406_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Zhishan Ecological Garden,芝山文化生態綠園, 4.4,['Tuesday-Sunday'],['9:00-17:00'],"No. 120, Yusheng St., Shilin Dist, Taipei, Taiwan",0.0,,"Here, take the MRT to get off at Zhishan Station. There are cute landscape designs on the park and street all the way. It is an accessible trail. You can push a baby car or wheelchair, but there will be anal control in the challenging range. It is very good and less wrong road. The trail is all the way up the mountain, and there are temples on the top of the mountain to rest and see the scenery. (If you push the baby car, please go to the right side of the parking lot, the flat wooden trail up the mountain) You can prepare snacks, picnics and rest~",https://www.trip.com/travel-guide/attraction/taipei/zhishan-ecological-garden-13424377?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100ghk133yksm7yz494F3_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.0
yuan zhu min wen hua zhu ti gong yuan,原住民文化主題公園, 4.8,['Open daily'],['Open all day'],"Sec 2, Zhi Shan Rd, Shilin District, Taipei City, Taiwan 111",0.0,,"On Christmas morning, the main park of Aboriginal culture came to go green. The leaves of the pine forest near the water in the garden also began to change to red and yellow. The whole park ushered in the best scenery of the year.",https://www.trip.com/travel-guide/attraction/taipei/city-121822960?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me262234akwr0uupE6E6_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Taipei Story House,MAISON ACME｜圓山別邸, 4.3,['Tuesday-Sunday'],['11:00-17:00'],10491台灣台北市中山區中山北路三段181-1號,0.0,,"Yuanshan Biezhuang, a semi-wood structure modeled after the Tudor period in England, is a rare architectural form in Taiwan. During the Japanese rule period, Chen Zhaohui, a tea merchant in Taipei, built a British Tudor-style foreign building in the Yuanshan area on the Keelung River in Taipei City in 1913 to serve as a gathering place for Taiwanese gentry, dignitaries and tea merchants from various countries, and also as a family member to relax. Vacation and party locations. Part 2",https://www.trip.com/travel-guide/attraction/taipei/taipei-story-house-133904940?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105g12000dokh7t37924_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,660.0,1020.0,660.0,1020.0,660.0,1020.0,660.0,1020.0,660.0,1020.0,660.0,1020.0,
Zhi Shan Yan Hiking Trail,芝山岩步道, 4.6,,,"Shilin Dist., Taipei, Taiwan",0.0,,"(Business hours are inaccurate) If you come to Yangming Mountain, you can still walk if you have physical strength. This is also a Yangming Mountain Scenic Area. The scenery is very good, there are not many people, there are plants on both sides, especially cool.",https://www.trip.com/travel-guide/attraction/taipei/zhi-shan-yan-hiking-trail-22846589?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww4p1200094dhl2oB67B_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,1.5
Guandu Nature Park,關渡自然公園 GUANDU NATURE PARK, 4.7,"['Saturday-Sunday', 'Tuesday-Friday']","['9:00-18:00', '9:00-17:00']","55 Guandu Road, Beitou District, Taipei City",0.0,,"The sea of flowers in the secret land of 2024 has been carried out, and the Persian chrysanthemums throughout the whole field are shining in the warm winter sun, flashing colorful colors. part 2",https://www.trip.com/travel-guide/attraction/taipei/guandu-nature-park-92945?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100u0s000000hs85xBCE8_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1080.0,540.0,1080.0,1.5
gao jia xiu qiu hua tian shui che liao di yi yuan qu,高家繡球花田水車寮第一園區, 5,['Open daily'],['05:00-18:00'],北投區路17-2號,0.0,,"Yangmingshan hydrangea season flowering period is about in late May to mid-June every year, there are purple, blue, pink, white hydrangea, beautiful to let many people specially come to the bamboo lake Gaojia hydrangea field (waterwheel Gaojia hydrangea garden and) to take pictures. Follow the flag pointer at the entrance to the Gaojia Hydrangea Second Park, there are toll personnel at the entrance, the entrance ticket is 100 yuan, can not be discounted low consumption, the other two parks need to buy tickets separately. Hydrangea color is mostly blue and white, occasionally interspersed with purple, I don't know if purple hydrangea will bloom more at the end of the month with the large terraced flower ecological farm garden?",https://www.trip.com/travel-guide/attraction/taipei/city-56810098?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100khk124jex5dits3CEA_C_180_240_Q70.webp?proc=source%2ftrip,300.0,1080.0,300.0,1080.0,300.0,1080.0,300.0,1080.0,300.0,1080.0,300.0,1080.0,300.0,1080.0,2.0
xin bei tou huo che zhan ji nian gong yuan,新北投火車站紀念公園,,['Open daily'],['Open all day'],泉源路3-1號,0.0,,"Xinbeitou Station - Nichi period to develop the hot spring tourism industry in Xinbeitou area, the new Beitou branch line was built, in 1916 (Dazheng 5) set up ""New Beitou Transportation and Downstation"" after the name of the new Beitou, and the name of the new Beitou place was born. The new Beitou station is the only remaining 100-year-old station in Taipei City. The station is made of wood, carved support under the truss and the 3+1 combination tiger window generated by the expansion of the station in 1937.",https://www.trip.com/travel-guide/attraction/taipei/city-133903191?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105z12000dp7zvy3BB81_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Guan du Bikeway,關渡自行車道, 4.6,,,"Zhixing Rd., Beitou Dist, Taipei, Taiwan",0.0,,"(Business hours are inaccurate) Very beautiful bicycle lanes, there are a lot of water in the mainland such as bicycle lanes, but there are bicycle lanes in many places in Taiwan. It is safe to ride and you can walk while watching the scenery. It is very suitable for free travel than leisure.",https://www.trip.com/travel-guide/attraction/taipei/guan-du-bikeway-22846596?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100o0r000000gos1p7942_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,3.0
Diudiudang Forest,丟丟當森林公園, 4.3,['Open daily'],['Open all day'],"No. 236, Section 1, Yixing Road, Yilan City, Yilan County",0.0,,Interesting place to visit quickly. A small area that shares about Yilan Express. It's good to bring kids here.,https://www.trip.com/travel-guide/attraction/yilan/diudiudang-forest-13480556?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100a1f000001grk4d7481_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0
Yilan Zhangmei Grandma Farm,張美阿嬤農場, 4.7,['Open daily'],['09:00-18:00'],"No.266, Taiwan, Yilan County, Sanxing Township",178.20000000000002,,"Last week, I took my children and friends to the farm for a walk. The farm planning route is one-way. Although it is a pity that I can't go back and see the animals again, it is a pity, but this advantage is to avoid causing too many people to crowded. The animals in the farm are also very gentle and cute, especially the little kangaroo, so cute 😉😉",https://www.trip.com/travel-guide/attraction/yilan/yilan-zhangmei-grandma-farm-137056589?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1lo4312000c9d0ybk813B_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,10.0
hu wei yu gang,滬尾漁港, 4.8,,,251台灣新北市淡水區,0.0,,"(Business hours are inaccurate) Freshwater First Fishing Port - Also known as the ""Iris Fishing Port"" in the early 40s, the most charming leisure attraction on the freshwater coast, the small port stopped a few small boats, every time it was close to sunset, the water of the port would reflect the sky. The street lights on the street are also quite atmospheric. Part 2",https://www.trip.com/travel-guide/attraction/new-taipei-city/city-134071243?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105012000dp7mehr5FBC_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
The Taoyuan Chinese Furniture Museum,中國家具博物館, 4.4,['Wednesday-Sunday'],['13:00-17:00;8:30-12:00'],"330, Taiwan, Taoyuan City, Taoyuan District, Xianfu Rd, No. 21 B1",0.0,,"Purely passing by to see a small museum, showing some ancient home Ken, mainly Ming and Qing Dynasties, and furniture related to such as screens, etc., Qing furniture is cumbersome, Ming Dynasty concise atmosphere",https://www.trip.com/travel-guide/attraction/taoyuan/the-taoyuan-chinese-furniture-museum-18042923?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0e120009rkfmij48F9_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,780.0,2160.0,780.0,2160.0,780.0,2160.0,780.0,2160.0,780.0,2160.0,1.5
Yuan Shan Hiking Trail,鳶山登山步道, 4,['Open daily'],['Open all day'],"237, Taiwan, New Taipei City, Sanxia District",0.0,,Fun and educational tour,https://www.trip.com/travel-guide/attraction/new-taipei-city/yuan-shan-hiking-trail-137328165?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M0A/C5/08/Cghzf1W7H_6AKXJzAAA6dsonnm8176_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
