basicName,subTitleName,rating,openDate,openTime,closeDate,closeTime,recommendStayTime,address,price,label,review,url,img
Yangmingshan Flower Clock,陽明山花鐘, 5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"112, Taiwan, Taipei City, Beitou District, Section 2, Hushan Rd, 陽明山國家公園",Free,,"During the flower season, tourists to Yangmingshan National Park must come to check in. There is also Xinhai Fuxing Building to overlook the entire Taipei City.",https://www.trip.com/travel-guide/attraction/taipei/yangmingshan-flower-clock-137152295?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
Reqiliu Feixingsan Club,熱氣流飛行傘俱樂部, 5/5,['N/A'],['N/A'],N/A,N/A,2-3 hours,"20745, Taiwan, New Taipei City, Wanli District",Free,,"It is really a project worth experiencing. The air quality here is very good and the air is very high. So the feeling of enjoying the scenery from high is really different, a particularly good trip.",https://www.trip.com/travel-guide/attraction/new-taipei-city/reqiliu-feixingsan-club-81487652?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103t120009w57nob29E8_C_180_240_Q70.webp?proc=source%2ftrip
【 zhong guo tai wan tai bei 】 《 guo bao ju jiao ： ma lin 「 bing zhu ye you 」 》,【台北】《國寶聚焦：馬麟「秉燭夜遊」》,N/A,['Open daily'],['undefined'],N/A,N/A,N/A,台北故宮博物院,Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-148801423?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101u12000ez84xvl95D8_C_180_240_Q70.webp?proc=source%2ftrip
Tea Hill Trail,茶山步道, 4.8/5,['Open daily'],['Open all day'],N/A,N/A,1-3 hours,"253, Taiwan, New Taipei City, Shimen District, Unnamed Road",Free,,"The Chashan Trail is a very, very beautiful trail. The scenery along the way is very good. Climbing to the heights has a wide view. You can see a lot of landmarks, and there are many ancient villages along the way.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tea-hill-trail-13467082?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101m120008el6s153FD6_C_180_240_Q70.webp?proc=source%2ftrip
i-Ride TAIPEI,台北 i-Ride TAIPEI 飛行劇院, 5/5,"['Monday-Wednesday,Sunday:', 'Thursday-Saturday:']","['11:30-21:00 (Tickets available until:20:30)', '11:30-21:30 (Tickets available until:21:00)']",N/A,N/A,N/A,"6F., No.17, Songzhi Rd., Xinyi Dist., Taipei, Taiwan 11047",$19.97,,"Very good flying theatre, let people experience",https://www.trip.com/travel-guide/attraction/taipei/i-ride-taipei-143198258?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1lo3212000e1k2py08C10_C_180_240_Q70.webp?proc=source%2ftrip
Fulung Beach,福隆海水浴場, 4.7/5,['Open daily'],['08:00-17:30'],N/A,N/A,0.5-1 day,"No.40, Fulong St., Gongliao Dist Fulong Vil., Gongliao Dist., Gongliao, New Taipei 22841 Taiwan",$6.57,,"In the beach of a golden sand beach in the northeast corner of Taiwan, the sand is delicate and sticky, suitable for sand sculpture creation. The annual sand sculpture art season is a big event in the local area. The sea is clear and the waves are moderate, and it is also a good place to develop surfing.",https://www.trip.com/travel-guide/attraction/new-taipei-city/fulung-beach-13382813?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1lo5612000e90549kA3BC_C_180_240_Q70.webp?proc=source%2ftrip
Pushin-Ranch,埔心牧場, 4.6/5,"['Monday,Wednesday-Sunday:']",['9:00-17:00'],N/A,N/A,1-2 hours,"No.119, Gaoshanding, Yangmei City, Taoyuan County, Taiwan",$7.82,,"Because I often drink full-flavored dairy products on the mainland, I am a little curious to see what it looks like. First of all, the farm area is very large. Of course, there are green everywhere, large green grass and plants, only a little milk is seen, but the natural scenery is good, very casual, There are still a lot of people",https://www.trip.com/travel-guide/attraction/taoyuan/pushin-ranch-18043092?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww6c12000958pw2uA89F_C_180_240_Q70.webp?proc=source%2ftrip
Wulai Cable Car,烏來空中纜車, 4.4/5,['Open daily'],['09:30-17:00'],N/A,N/A,N/A,"No. 1-1, Waterfall Road, Wulai District, New Taipei City, Taiwan",Free,,"Everyone, please see, today (2022/8/19) starts to the end of the month, the cable car discount 3.3, take the cable car to the opposite Yunxian Paradise to explore a lot of ecology.",https://www.trip.com/travel-guide/attraction/new-taipei-city/wulai-cable-car-24653530?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105y12000a4srg83EE99_C_180_240_Q70.webp?proc=source%2ftrip
Chaojing Park,潮境公園, 4.7/5,['Open daily'],['Open all day'],N/A,N/A,1-3 hours,"No. 61, Lane 369, Beining Rd., Zhongzheng Dist., Keelung",Free,,"""Tide"" refers to the mixed area of cold and warm currents, especially the mix of black tide and tidal sea in the western Pacific Ocean. This area is where plankton is born, which can attract migratory fish to gather and become a fishing ground, that is, where fish groups are easier to gather. In summer, the nearby sea white-belt fish, The soft silk ""big bite"" always attracts many fishermen. The Chaojing Park Park was originally a garbage collection site. Later, after planning and rebuilt by the preparatory office of the Ocean Science and Technology Museum, it became the best place to see the sea and enjoy the scenery. The park is named ""chaojing"" because it is located next to the fishing port and fishing village. I hope that this name is the place with a source of endless reserves and harvests.",https://www.trip.com/travel-guide/attraction/keelung/chaojing-park-13505958?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103o120008ikmmbkE581_C_180_240_Q70.webp?proc=source%2ftrip
Shihmen Dam,石門水壩, 4.8/5,['Open daily'],['08:00-17:00'],N/A,N/A,1 hour,"No. 68, Section 1, Huanhu Road, Fuxing District, Daxi District, Taoyuan City",Free,,"Basically, it is the most famous dam in Taiwan's north of Taoyuan. It seems to be an infrastructure built in Taiwan's top ten. The scenery here is really good, and you can also take a cruise. At noon, remember to eat the most famous live fish in Shimen Reservoir. And there are several ways to eat a live fish, which is very special, it is worth trying",https://www.trip.com/travel-guide/attraction/taoyuan/shihmen-dam-35809505?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100m0x000000lf0ys3675_C_180_240_Q70.webp?proc=source%2ftrip
Zhongping Road Story House,中平路故事館, 4.8/5,['Tuesday-Sunday:'],['10:00-17:00'],N/A,N/A,1-2 hours,"No. 99, Fuxing Rd, Zhongli District, Taoyuan City, Taiwan 320",Free,,"Yujingxuan - Built in 1941, formerly the official house of the Yujunkan Office built by the ""China Baojia Federation"", has been inhabited by the Taiwanese police family since the Japanese period, and witnessed the events in China after the war. Taoyuan Municipal Government Cultural Bureau was registered as a historical building in 2012. Part 2",https://www.trip.com/travel-guide/attraction/taoyuan/zhongping-road-story-house-39862911?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww6h12000947mlgpE929_C_180_240_Q70.webp?proc=source%2ftrip
Luodong Night Market,羅東夜市, 4.4/5,['N/A'],['N/A'],N/A,N/A,3-4 hours,Yilan County,Free,,"Located in the scenic Luodong Town area, Luodong Night Market Putian B&B overlooks Yilan County, is a great choice for sightseeing, family fun and dining. Here, travelers can easily go to major tourist, shopping and dining locations in the city. The hotel is conveniently located to get to popular attractions in the city. ",https://www.trip.com/travel-guide/attraction/yilan/luodong-night-market-23486744?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100v0l000000d3t2o10DA_C_180_240_Q70.webp?proc=source%2ftrip
喵星球親子樂園 板橋南雅旗艦店-娃娃機主題遊樂園-板橋半日遊親子景點一日遊推薦,N/A,N/A,['N/A'],['N/A'],N/A,N/A,N/A,220台灣新北市板橋區南雅南路一段8號1號樓之8,Free,,N/A,https://www.trip.com/travel-guide/attraction/new-taipei-city/city-141879046?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
Nishi Honganji Bell Tower,西本願寺鐘樓,N/A,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 174號, Section 1, Zhonghua Rd, Wanhua District, Taipei City, Taiwan 108",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/nishi-honganji-bell-tower-138207675?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104k12000ckp73079721_C_180_240_Q70.webp?proc=source%2ftrip
總統副總統文物館 (Presidential and Vice Presidential Artifacts Museum),總統副總統文物展,N/A,['Monday-Friday:'],['9:30-16:30'],N/A,N/A,N/A,"No. 2, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-142421303?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104s12000cf2s1b309C8_C_180_240_Q70.webp?proc=source%2ftrip
Shawa Canyoning,沙蛙溯溪, 3/5,['N/A'],['N/A'],N/A,N/A,N/A,"Neihu, Taipei China",Free,,Super fun,https://www.trip.com/travel-guide/attraction/taipei/shawa-canyoning-131209394?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww4s120009c9p3do786E_C_180_240_Q70.webp?proc=source%2ftrip
Bangka Qingshan Temple,艋舺青山宮, 4.4/5,['Open daily'],['6:00-21:00'],N/A,N/A,1-3 hours,"No. 218, Section 2, Guiyang St, Wanhua District, Taipei City, Taiwan 108",Free,,"Qingshan Palace - Located in Wanhua District, Taipei City, it is a folk religious temple built in 1856, the main temple of Qingshan Ling An Zun Wang, now listed as a monument in the city. Since the Qing Dynasty, the temple has been one of the Wang Ye Faith Center of the Sanyu Hui'an people in Quanzhou, Shanghai. Every time the Qingshan Ling'an Zun Wang Shou birthday, there is a solemn sacrifice. The day is the most grand of the mid-year conventions in Wanhua District, commonly known as ""Dabai"". One of the three temple fairs in Taipei. Part 2",https://www.trip.com/travel-guide/attraction/taipei/bangka-qingshan-temple-13426251?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104v120008e775b65552_C_180_240_Q70.webp?proc=source%2ftrip
Bai Shih Lake Bridge,白石湖吊橋, 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 24, Bishan Rd., Neihu Dist, Taipei, Taiwan",Free,,"Taking pictures on rainy days is unexpectedly awkward, but you have to be careful to slip and wear a little more, because the mountain is quite cold",https://www.trip.com/travel-guide/attraction/taipei/bai-shih-lake-bridge-22846538?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b0v000000jrrpu023A_C_180_240_Q70.webp?proc=source%2ftrip
Astronomy - Mathematics Building,天文數學館,N/A,['N/A'],['N/A'],N/A,N/A,N/A,106台北市大安區,Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/astronomy-mathematics-building-90916768?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103812000bp96om30620_C_180_240_Q70.webp?proc=source%2ftrip
Mengchia Qingshui Temple,艋舺清水岩, 4.4/5,['Open daily'],['05:30-21:30'],N/A,N/A,1-3 hours,"No. 81, Kangding Rd, Wanhua District, Taipei City, Taiwan 108",Free,,"Since seeing the film, I have been longing for the old streets of Taipei. Wanhua District in Taipei belongs to the old urban areas of Taipei. Many buildings are old and newly built.",https://www.trip.com/travel-guide/attraction/taipei/mengchia-qingshui-temple-13384477?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103z120009hfalw72FD8_C_180_240_Q70.webp?proc=source%2ftrip
Kangrizhanzheng Shengli Ji Taiwan Guangfu Monument,台灣光復紀念碑, 4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"100, Taiwan, Taipei City, Zhongzheng District",Free,,"Victory of the Anti-Japanese War - Taiwan's Guangfu Monument is erected in the square outside Zhongshan Hall, which is a large stone monument, quite commemorative, and many people have taken pictures in front of the monument in the past.",https://www.trip.com/travel-guide/attraction/taipei/kangrizhanzheng-shengli-ji-taiwan-guangfu-monument-39942688?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103s12000d9efigw51F3_C_180_240_Q70.webp?proc=source%2ftrip
Jiantan Historical Temple,佛光山劍潭古寺, 5/5,['Open daily'],['8:30-17:30'],N/A,N/A,2-3 hours,10491台灣台北市中山區北安路805巷6號,Free,,"Jiantan Ancient Temple - also known as Jiantan Temple and Guanyin Temple, is a Buddhist temple located in Bei'anli, Zhongshan District, Taipei City. It is located in Jiantan. It has been moved to Dazhi due to the expansion of Taiwan's Shen Palace. It is now listed as a historical building.",https://www.trip.com/travel-guide/attraction/taipei/jiantan-historical-temple-130150658?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103z2224nzaq6jswEC18_C_180_240_Q70.webp?proc=source%2ftrip
National Taiwan Arts Education Center,國立臺灣藝術教育館, 5/5,['Tuesday-Sunday:'],['9:00-17:00'],N/A,N/A,N/A,100台灣台北市中正區南海路47號,Free,,"Taiwan Art Education Museum - Located in the Nanhai Academy Park with natural and humanistic characteristics, the museum is a 1950s building, for the postwar Chinese classical style new architectural style, including the Nanhai Theatre, Nanhai Academy 2 buildings, and the surrounding area is South China Sea outdoor art gallery, Nanhai Art Square, Handling and promoting the research, promotion and tutoring of art education in schools is an important garden for art publishing, learning and cultivating creative talents.",https://www.trip.com/travel-guide/attraction/taipei/national-taiwan-arts-education-center-121152101?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me3r2215fk9c8wcg00DA_C_180_240_Q70.webp?proc=source%2ftrip
Xiaoyoukeng Recreation Area,小油坑遊憩區,N/A,['Tuesday-Sunday:'],['9:00-16:30'],N/A,N/A,N/A,"112, Taiwan, Taipei City, Beitou District, 竹子湖69號",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/xiaoyoukeng-recreation-area-137017612?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
Shu Hong Baseball Field,重新棒球場, 4.3/5,['N/A'],['N/A'],N/A,N/A,N/A,"Inside the Double Flooding Road Sports Park in Mie District, New Taipei City",Free,,"The baseball field is very large, there is a stadium next to it, it is a good place for sports, and every afternoon, there will be night markets, not only eating and playing, but also the sanitary environment, it is worth everyone to see and play.",https://www.trip.com/travel-guide/attraction/new-taipei-city/shu-hong-baseball-field-23033774?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww6r1200094anqomF632_C_180_240_Q70.webp?proc=source%2ftrip
Airport Alley,飛機巷, 5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No.180, Binjiang St., Zhongshan Dist., Zhongshan District, Taipei 10491 Taiwan",Free,,The only plane spotting in Taipei with close distance to the runway. You can hear the noise from plane’s engine and the wind will be strong when the planes approach the runway. Really worth going!,https://www.trip.com/travel-guide/attraction/taipei/airport-alley-48781168?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M0B/FC/25/CghzflW7IAqAWRxpAAA0-32cDKY598_C_180_240_Q70.webp?proc=source%2ftrip
