basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend,monTime,tuesTime,wedTime,thursTime,friTime,satTime,sunTime,latitude,longitude
Taipei Yukids Island,台北遊戲愛樂園,4.7,"['Monday-Thursday,Sunday', 'Friday-Saturday']","['11:00-21:30 (Latest entry time:20:30)', '11:00-22:00 (Latest entry time:21:00)']",台灣台北市信義區松高路12號5樓,0.0,活動,,https://www.trip.com/travel-guide/attraction/taipei/taipei-yukids-island-146191333?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1290.0,660.0,1290.0,660.0,1290.0,660.0,1290.0,660.0,1320.0,660.0,1320.0,660.0,1290.0,2.0,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,25.0383426,121.5666245
White Sand Bay,白沙灣,4.6,['Open daily'],['Open all day'],"No.33-6 Xiayuankeng, Demao Li, Shimen District, New Taipei 25341, Taiwan",0.0,活動,"Baishawan Beach Self-driving or chartered car to the North Coast is not far from the scenic spots to take the bus reference: fresh water passenger transport from fresh water to Jinshan; Or take the Taiqi passenger transport Zhongxing to Keelung, all get off at Baishawan Station. Baishawan is a bay between the two seagulls of Lushan Nose and Fuguijiao. The beach is wide, the sand is thick and round and white, and the beach stretches for one kilometer. The white water of the long sand is famous for swimming, holiday sailing and other water.",https://www.trip.com/travel-guide/attraction/new-taipei-city/white-sand-bay-33012973?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100j11000000qucjzB65A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.2908277,121.5671383
Jimmy Park,幾米公園,4.6,['Open daily'],['Open all day'],"No. 240號, Section 1, Yixing Rd, Yilan City, Yilan County, Taiwan 260",0.0,活動,Near by spot next to Yilan Station ! there’s a nice dumpling shop next to the parks,https://www.trip.com/travel-guide/attraction/yilan/jimmy-park-13484765?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0f1900000181g1u814E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,24.7538139,121.7574558
Niunai (Milky) Lake,陽明山牛奶湖,4.5,['Open daily'],['Open all day'],"No.170, 101Ln., Jingshan Rd., Shilin Dist., Taipei, Taiwan",0.0,活動,"Milk Lake is located next to the parking lot of Yangming Mountain Cold Water Pit. It is a lake with a mysterious veil. There is no way to reach it, and it can only be seen for a while through the trail and nearby commanding heights. The pool water is made of sulfur particles that are deposited into milky white.",https://www.trip.com/travel-guide/attraction/taipei/niunai-lake-22846592?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10020r000000gx0m7598E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.1415371,121.5585641
Monga Dizang Temple,艋舺地藏王廟,4.0,['Open daily'],['5:40-20:45'],"No. 245號, Xichang St, Wanhua District, Taipei City, Taiwan 108",0.0,觀光,"This is a small temple, 100 on the right side of the main entrance of Longshan Temple, is the temple of Longshan Temple, the temple built for the Qianlong years, for the third-level monuments in Taipei City, Longshan Temple after burning incense, you can come here for incense Buddha.",https://www.trip.com/travel-guide/attraction/taipei/monga-dizang-temple-31688123?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1mh2m224x8u6ewyrn34AE_C_180_240_Q70.webp?proc=source%2ftrip,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,340.0,1245.0,2.0,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,25.0368701,121.5006503
Fort San Domingo,淡水紅毛城,4.6,"['Monday-Friday', 'Saturday-Sunday']","['9:30-17:00', '9:30-18:00']","No.1, Lane 28, Zhongzheng Road,Danshuei District, New Taipei 25158, Taiwan",0.0,觀光,"Full of historical and humanistic atmosphere, freshwater red Mao City is full of strong historical and humanistic atmosphere. Visit the interior of red Mao City to understand Taiwan's past history and culture. The exterior buildings are also unique. It is worth visiting. It is worth visiting.",https://www.trip.com/travel-guide/attraction/new-taipei-city/fort-san-domingo-100260?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103q120009edanpz25B2_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,1.5,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:00,09:30-18:00,25.1693252,121.4441972
Ri Xing Type Foundry,日星鑄字行,4.0,"['Wednesday,Friday-Saturday']",['10:00-17:00'],"No. 13, Lane 97, Taiyuan Road, Datong District, Taipei City, Taiwan 103",0.0,購物,"First time to this kind of traditional store, full of novelty for everything. This kind of thing is the best souvenir. It is not as expensive as imagined, civilian price. So everyone I came to buy (of course I still bought the most one...)",https://www.trip.com/travel-guide/attraction/taipei/ri-xing-type-foundry-20905971?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww08120009rl4w6d1216_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,600.0,1020.0,0.0,0.0,600.0,1020.0,600.0,1020.0,0.0,0.0,2.0,0,0,10:00-17:00,0,10:00-17:00,10:00-17:00,0,25.0521784,121.5163843
National Central Library,國家圖書館,4.6,"['Tuesday-Saturday', 'Sunday']","['9:00-21:00', '9:00-17:00']","No. 20, Zhongshan South Road, Zhongzheng District, Taipei 100 Taiwan",0.0,觀光,"The area of the National Library is very large. Although the exterior of the building is not as spectacular as we thought it was like the mainland, the library is the heaviest book. The facilities inside are very well-guarded, the atmosphere of reading is very good, and there are exhibitions to see.",https://www.trip.com/travel-guide/attraction/taipei/national-central-library-24653016?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5i12000chihbz4A94E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1020.0,1.5,0,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-17:00,25.0375286,121.5165705
Hu Shih Memorial Hall,胡適紀念館,4.5,['Tuesday-Saturday'],['13:30-16:30;9:30-12:00'],"No. 130, Section 2, Academia Rd, Nangang District, Taipei, Taiwan",0.0,觀光,A memorial hall with a relatively few tourists. How can Hu Shi also be a master figure? It may be that I am more interested in these masters during the Republic of China and will come to visit it. I personally recommend it here.,https://www.trip.com/travel-guide/attraction/taipei/hu-shih-memorial-hall-13425734?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww4m1200094bqr7fD018_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,810.0,2160.0,810.0,2160.0,810.0,2160.0,810.0,2160.0,810.0,2160.0,0.0,0.0,1.5,0,13:30-36:00,13:30-36:00,13:30-36:00,13:30-36:00,13:30-36:00,0,25.0390989,121.6173397
"Gold Museum, New Taipei City Government",新北市立黃金博物館,4.5,"['Monday-Friday', 'Saturday-Sunday']","['09:30-17:00', '09:30-18:00']","No. 8, Jinguang Rd., Ruifang Dist., New Taipei 22450, Taiwan",69.6,觀光,"The Gold Museum is located next to the Benshan Five Keng in the Golden Museum Park of Jinguashi Jinguang Road. It is part of the Golden Museum Park. It is the first ecological museum in Taiwan to introduce the development history of Jinguashi mining. It is the first ecological museum in Taiwan, so that modern people can also experience the prosperity of Jinguashi in the past.",https://www.trip.com/travel-guide/attraction/new-taipei-city/gold-museum-new-taipei-city-government-10523898?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100m12000awv0l265A8B_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,1.5,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:00,09:30-18:00,25.1084027,121.8562041
Lengshuikeng Visitor Center,冷水坑遊客服務站,4.4,['Open daily'],['9:00-16:30'],"No. 170, Lane 101, Jingshan Rd, Shilin District, Taipei City, Taiwan 111",0.0,活動,"The cold water pit is also a famous hot spring area in Taipei, but this is not in Beitou, but in Shilin. There are not many people in Beitou. The surrounding scenery is also very good. You can come over if you like it.",https://www.trip.com/travel-guide/attraction/taipei/lengshuikeng-visitor-center-24651185?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b12000000t84dc9EE8_C_180_240_Q70.webp?proc=source%2ftrip,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,2.5,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,25.1655656,121.5640028
Yinyang Sea,陰陽海,4.5,['Open daily'],['Open all day'],"224, Taiwan, New Taipei City, Ruifang District, Yuxinli",0.0,活動,"""The beautiful Yinyang Sea around the day and night"" Yinyang Sea is named because sulfur flows into the sea with the stream, resulting in different sea color, but in addition to the sea, Yinyang Sea looks at the mountain, you can see the beautiful 13-story ruins and moored ships. It is very worth paying attention to ∼",https://www.trip.com/travel-guide/attraction/new-taipei-city/yinyang-sea-22865299?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100b11000000r4ocp77C3_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.103052,121.822098
Nangang Exhibition Hall,南港展覽館,4.5,['Open daily'],['07:00-22:00'],"No. 1, Jingmao 2nd Rd, Nangang District, Taipei City, Taiwan 115",0.0,觀光,,https://www.trip.com/travel-guide/attraction/taipei/nangang-exhibition-hall-143198264?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104012000dc65qql0B79_C_180_240_Q70.webp?proc=source%2ftrip,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,420.0,1320.0,2.0,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,25.0565344,121.6181075
qi dong jie ri shi su she,齊東街日式宿舍,5.0,['Tuesday-Sunday'],['10:00-18:00'],台北市中正區濟南路二段25號,0.0,活動,"Taiwan Literature Base - Located in the Japanese-style dormitory group of Qidong Street, it is the most complete area of the small number of historical buildings in Taiwan, and the first batch of Japanese-style dormitory groups of cultural assets preservation law. The area contains one city monument and nine historical buildings. It not only contains rich local stories and connections with the experience of the citizens, but also highlights the contemporary significance of the activation and reuse of the historical community of the only fruitful Japanese-style dormitory in Taipei. Part 2",https://www.trip.com/travel-guide/attraction/taipei/city-134779797?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A5622349llanuww09A2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,1.5,0,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,25.0411154,121.5265785
nong chan si shui yue dao chang,農禪寺 水月道場,5.0,['Open daily'],['09:00-16:00'],大業路65巷89號,0.0,觀光,"It is rainy or decided to go out, often too much love here stability, quiet, let people's body and mind as if to another time and space, get rid of the world's troubles and constraints! Ang Angang",https://www.trip.com/travel-guide/attraction/taipei/city-102478253?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100u22154upms49d606F_C_180_240_Q70.webp?proc=source%2ftrip,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,540.0,960.0,2.5,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,25.122771,121.495846
Dr. Sun Yat-Sen Memorial House,臺北市國父史蹟館(逸仙公園),4.5,['Open daily'],['8:00-17:00'],"No. 46, Section 1, Zhongshan N Rd, Zhongzheng District, Taipei City, Taiwan 100",0.0,觀光,"Yixian Park preserves a Japanese-era wooden structure building, the front lawn is planted with plum trees, and the white plums are in full bloom when the cold season is in full bloom, which makes the whole park more beautiful.",https://www.trip.com/travel-guide/attraction/taipei/dr-sun-yat-sen-memorial-house-22846529?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10010y000000m0lfy4A3E_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,1.5,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,25.0478,121.5200371
The Grass Mountain Chateau,草山行館,4.5,['Tuesday-Sunday'],['10:00-17:00'],"No. 89, Hudi Road, Beitou District, Taipei City",0.0,觀光,"Caoshan Hall is the first residence of Jiang's couple to reach Taiwan. It is in a very beautiful location in Yangming Mountain. However, we missed the opening time and could only go around outside. We will have a chance to go again in the future.",https://www.trip.com/travel-guide/attraction/taipei/the-grass-mountain-chateau-13345852?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0c15000000yonnu85FE_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,600.0,1020.0,2.0,0,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,25.1544343,121.5379918
National Museum of Marine Science and Technology,海洋科技博物館,4.8,['Open daily'],['09:00-17:00 (Tickets available until:16:00)'],"No. 367, Beining Road, Zhongzheng District, Keelung City",150.3,觀光,"Worth going! During the day, you can see a lot of biology things such as fish, shrimp and crabs in the ocean, and you can also see the evolution of marine culture. The whole museum is around the ocean! Very suitable for children to visit",https://www.trip.com/travel-guide/attraction/keelung/national-museum-of-marine-science-and-technology-24650035?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1lo4p12000chbtlnh0982_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,3.5,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,25.1401352,121.7992503
"Fujin St, Songshan District",富錦街,4.7,,,"Fujin St, Songshan District, Taipei City, Taiwan 105",0.0,活動,"(Business hours are inaccurate) convenient to travel,if you come from the train,you have to connect a taxi because if you walk,it will be about 1 kilometer far,there are many coffee shops.",https://www.trip.com/travel-guide/attraction/taipei/fujin-st-songshan-district-24048356?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100n0v000000jyu133354_C_180_240_Q70.webp?proc=source%2ftrip,562.1728292806717,1244.507603356229,562.8946331312735,1244.5096203138305,562.8956966767197,1244.5050330015258,562.8951748444777,1244.508786414252,562.8956819077641,1244.6672897936246,561.1317999968342,1242.7891952983273,561.1317902281243,1238.4453583676618,2.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,25.0606207,121.5590367
Shandao Temple,善導寺,3.9,['Tuesday-Sunday'],['8:00-17:00'],"No. 23, Section 1, Zhongxiao E Rd, Zhongzheng District, Taipei City, Taiwan 100",0.0,觀光,This is a temple with strong incense in the local area. The local people come here to pray incense during the holidays. They also come to chant Buddha and pray for hanging up. Their colleagues are also a tourist attraction promoted by the local government.,https://www.trip.com/travel-guide/attraction/taipei/shandao-temple-22847507?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me38224x8u5od36m74F2_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,480.0,1020.0,2.5,0,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,25.0445167,121.5248594
Victoria Garden,維多利亞花園,4.0,,,"105, Taiwan, Taipei City, Songshan District, Section 1, Fuxing S Rd, 49號2樓",0.0,活動,(Business hours are inaccurate) The vegetables are well made. The hamburger is fried mushrooms. The fried mushroom skewers are very fragrant. The environment is really in the garden. It feels a bit Western. The overall satisfaction is quite satisfactory.,https://www.trip.com/travel-guide/attraction/taipei/victoria-garden-51626028?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100o120008ke2ke253B6_C_180_240_Q70.webp?proc=source%2ftrip,562.1621869983372,1244.5464080204335,562.899374755507,1244.5458549678983,562.8994093849674,1244.5475250199336,562.8995090090112,1244.5466187125735,562.8995762859896,1244.7475041838225,561.2004543797319,1243.074793584074,561.2005073182614,1238.2716368226409,2.0,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,25.0454408,121.5441433
